city_cn,city_en,date,cases,tem,rhu,pre,year,month,week,biweek
中山市,Zhongshan,2013-11-03,14,23.9618519863661,72.0253059811589,10.6407384134079,2013,11,44,22
中山市,Zhongshan,2013-11-10,11,21.532167592719,78.9932104106152,35.4398204447723,2013,11,45,23
中山市,Zhongshan,2013-11-17,6,20.0044078535754,53.9074244518078,2.69881203889198,2013,11,46,23
中山市,Zhongshan,2013-11-24,2,17.0608004830344,54.9809359710721,16.4701955548443,2013,11,47,24
中山市,Zhongshan,2013-12-01,0,16.0732065516214,39.1808434511895,0.0,2013,12,48,24
中山市,Zhongshan,2013-12-08,0,17.4853290772051,61.1539351957845,17.1779668214707,2013,12,49,25
中山市,Zhongshan,2013-12-15,0,11.8062123311603,73.7579363966411,85.4267709965306,2013,12,50,25
中山市,Zhongshan,2013-12-22,0,12.2270614889048,46.6263901931394,0.0,2013,12,51,26
中山市,Zhongshan,2013-12-29,0,13.8788158217619,46.3858502737489,0.0239452983108519,2013,12,52,26
中山市,Zhongshan,2014-01-05,0,15.8899391676397,70.4406770754614,0.491023010110475,2014,1,1,1
中山市,Zhongshan,2014-01-12,0,13.6339358220374,57.1086790393239,0.0,2014,1,2,1
中山市,Zhongshan,2014-01-19,0,13.9085545325848,48.6563053857978,1.50533167319489,2014,1,3,2
中山市,Zhongshan,2014-01-26,0,17.6434828492955,69.6199200973493,0.296373272588348,2014,1,4,2
中山市,Zhongshan,2014-02-02,0,18.5161917559956,79.3625747198459,6.99400580871049,2014,2,5,3
中山市,Zhongshan,2014-02-09,0,8.0573817860375,73.6295831313364,24.335903734661,2014,2,6,3
中山市,Zhongshan,2014-02-16,0,12.9978065765475,76.7350889013956,11.8131695612118,2014,2,7,4
中山市,Zhongshan,2014-02-23,0,19.5343642440768,83.5276489629956,5.25623761848564,2014,2,8,4
中山市,Zhongshan,2014-03-02,0,17.1533892101547,87.8070378776127,17.8014061900604,2014,3,9,5
中山市,Zhongshan,2014-03-09,0,16.5484566020734,80.6972239891364,18.3234669905281,2014,3,10,5
中山市,Zhongshan,2014-03-16,0,19.4775459368882,77.9762060027668,2.98809229334565,2014,3,11,6
中山市,Zhongshan,2014-03-23,0,22.087258620364,81.8768085909362,5.09951914046595,2014,3,12,6
中山市,Zhongshan,2014-03-30,0,21.5171566968228,87.8370864379098,169.23199431914,2014,3,13,7
中山市,Zhongshan,2014-04-06,0,22.6774657525196,86.1806152021907,34.7884514092102,2014,4,14,7
中山市,Zhongshan,2014-04-13,0,25.0153957139234,83.6674338464282,6.21838483316154,2014,4,15,8
中山市,Zhongshan,2014-04-20,0,25.0342402424502,87.8996881325362,11.2077301653049,2014,4,16,8
中山市,Zhongshan,2014-04-27,0,24.0504253903264,79.4049817010472,60.8826560235218,2014,4,17,9
中山市,Zhongshan,2014-05-04,0,22.5405782555686,89.3995517304594,90.2415629531327,2014,5,18,9
中山市,Zhongshan,2014-05-11,0,27.478711308011,90.9285644168942,122.668235631322,2014,5,19,10
中山市,Zhongshan,2014-05-18,0,27.6220320595172,89.0872248817144,120.438013716988,2014,5,20,10
中山市,Zhongshan,2014-05-25,0,29.5673665459623,81.5885085284508,21.6401042373574,2014,5,21,11
中山市,Zhongshan,2014-06-01,0,29.3416283724611,83.0824993912021,56.2549507381603,2014,6,22,11
中山市,Zhongshan,2014-06-08,0,29.0377291963364,78.0178303765245,35.2207163488404,2014,6,23,12
中山市,Zhongshan,2014-06-15,0,30.0683665200741,83.35667554,43.9522203953744,2014,6,24,12
中山市,Zhongshan,2014-06-22,0,29.1585998314403,86.1436056024796,51.3963502628517,2014,6,25,13
中山市,Zhongshan,2014-06-29,1,29.994024925871,82.0618257797771,29.4895026852082,2014,6,26,13
中山市,Zhongshan,2014-07-06,0,29.7943416038021,83.3311250297173,65.2946636080013,2014,7,27,14
中山市,Zhongshan,2014-07-13,0,29.6246382335173,81.7044802687564,61.565981934108,2014,7,28,14
中山市,Zhongshan,2014-07-20,1,29.8743394057077,81.5509204940818,28.7163794798805,2014,7,29,15
中山市,Zhongshan,2014-07-27,1,30.1138218654192,78.3915658738716,32.8672013434452,2014,7,30,15
中山市,Zhongshan,2014-08-03,1,29.8216531086175,82.4903633473763,38.4003383268193,2014,8,31,16
中山市,Zhongshan,2014-08-10,6,29.252317087814,83.3804076477969,76.0537305235774,2014,8,32,16
中山市,Zhongshan,2014-08-17,6,28.4021972564634,84.1846467322195,55.6822770672081,2014,8,33,17
中山市,Zhongshan,2014-08-24,10,29.2474297201702,79.4212393824049,36.5842301230134,2014,8,34,17
中山市,Zhongshan,2014-08-31,22,29.1931692906717,78.8910269854554,24.0482780791642,2014,8,35,18
中山市,Zhongshan,2014-09-07,37,29.1740951764892,83.0629757190079,33.0347495354607,2014,9,36,18
中山市,Zhongshan,2014-09-14,78,28.8247947456124,82.1760853243884,65.2636035934052,2014,9,37,19
中山市,Zhongshan,2014-09-21,101,27.7266748204151,71.2652166503477,4.10032478868828,2014,9,38,19
中山市,Zhongshan,2014-09-28,114,28.5108110268711,77.1432787674726,18.5494094047702,2014,9,39,20
中山市,Zhongshan,2014-10-05,123,25.7190209911032,54.5109723499148,1.18443451202087,2014,10,40,20
中山市,Zhongshan,2014-10-12,78,24.4928108663485,58.0891523503347,0.0139210343940734,2014,10,41,21
中山市,Zhongshan,2014-10-19,37,25.3393819108108,73.6566077794188,3.16994903232919,2014,10,42,21
中山市,Zhongshan,2014-10-26,37,25.8690897937217,74.1618551296283,1.09187433945313,2014,10,43,22
中山市,Zhongshan,2014-11-02,15,22.1497722946761,73.4414301208455,17.6058474596672,2014,11,44,22
中山市,Zhongshan,2014-11-09,4,20.428808334106,76.5949530982756,10.749731500753,2014,11,45,23
中山市,Zhongshan,2014-11-16,5,20.7924371273761,65.7667547901047,0.20913653420601,2014,11,46,23
中山市,Zhongshan,2014-11-23,4,23.647447385605,80.350559317813,2.68430726092263,2014,11,47,24
中山市,Zhongshan,2014-11-30,2,17.0269212114965,70.753154751312,23.0143473941746,2014,11,48,24
中山市,Zhongshan,2014-12-07,0,15.8794273902146,60.1770345802845,5.55623255787964,2014,12,49,25
中山市,Zhongshan,2014-12-14,0,13.3950579239228,46.6549879535179,5.49154048558615,2014,12,50,25
中山市,Zhongshan,2014-12-21,0,14.9401997045837,62.7158625457014,10.3956106040249,2014,12,51,26
中山市,Zhongshan,2014-12-28,0,13.5896756977541,52.2334378083308,1.24967302654915,2014,12,52,26
中山市,Zhongshan,2015-01-04,0,16.7451228534349,67.6839037272059,0.523241636584091,2015,1,1,1
中山市,Zhongshan,2015-01-11,0,13.7511821943088,66.030389236066,38.7196400745476,2015,1,2,1
中山市,Zhongshan,2015-01-18,0,15.8960026043387,57.1835913908706,2.71124010381126,2015,1,3,2
中山市,Zhongshan,2015-01-25,0,17.3135560842083,77.9373168309325,2.36543671242331,2015,1,4,2
中山市,Zhongshan,2015-02-01,0,14.4718725270302,68.8327412499629,1.09592474362183,2015,2,5,3
中山市,Zhongshan,2015-02-08,0,15.7091578659176,56.3894986777769,0.24190508555336,2015,2,6,3
中山市,Zhongshan,2015-02-15,0,19.8600017255418,83.4436524566471,5.93056751763841,2015,2,7,4
中山市,Zhongshan,2015-02-22,0,22.0850058766433,91.4986429877282,17.9694132877899,2015,2,8,4
中山市,Zhongshan,2015-03-01,0,17.3931735919301,84.3341449883778,11.4360851916653,2015,3,9,5
中山市,Zhongshan,2015-03-08,0,18.2694013946328,84.8453581432402,13.5998199076469,2015,3,10,5
中山市,Zhongshan,2015-03-15,0,23.8113239850916,88.2264965552982,7.90769041026419,2015,3,11,6
中山市,Zhongshan,2015-03-22,0,21.1079456390319,79.3855834218089,7.34182109471703,2015,3,12,6
中山市,Zhongshan,2015-03-29,0,25.2928166758811,85.5179117638456,4.30710005831756,2015,3,13,7
中山市,Zhongshan,2015-04-05,0,20.3735777882385,85.1190950341338,32.1380094982018,2015,4,14,7
中山市,Zhongshan,2015-04-12,0,22.2326392778192,61.9714776585659,1.66549799723282,2015,4,15,8
中山市,Zhongshan,2015-04-19,0,24.7370073826743,74.9764785646799,18.6516283556133,2015,4,16,8
中山市,Zhongshan,2015-04-26,0,26.7250199105677,80.1132893130349,12.2628885470455,2015,4,17,9
中山市,Zhongshan,2015-05-03,0,27.9418761916167,87.4932243378404,49.9907542183274,2015,5,18,9
中山市,Zhongshan,2015-05-10,0,27.2303532559915,80.2531129692371,63.1556685522842,2015,5,19,10
中山市,Zhongshan,2015-05-17,0,26.655126393618,92.7636997139626,212.827466105278,2015,5,20,10
中山市,Zhongshan,2015-05-24,0,28.926271812913,89.9672862759212,129.325757758131,2015,5,21,11
中山市,Zhongshan,2015-05-31,0,28.8739333499021,85.5367030688995,53.0685651248417,2015,5,22,11
中山市,Zhongshan,2015-06-07,0,29.6387192867562,82.72340241,31.9586324248616,2015,6,23,12
中山市,Zhongshan,2015-06-14,0,30.4481247856345,80.4985376159251,13.7075316895234,2015,6,24,12
中山市,Zhongshan,2015-06-21,0,29.382410566726,85.0218918889269,42.3408076496861,2015,6,25,13
中山市,Zhongshan,2015-06-28,0,31.3730036919928,81.0102366080481,4.14699787619401,2015,6,26,13
中山市,Zhongshan,2015-07-05,1,28.8304674178784,74.6589442433793,46.0461296865742,2015,7,27,14
中山市,Zhongshan,2015-07-12,3,30.3064002320307,83.2937950002951,47.4386351579025,2015,7,28,14
中山市,Zhongshan,2015-07-19,0,28.36101302,86.9831886923321,118.447419838445,2015,7,29,15
中山市,Zhongshan,2015-07-26,2,28.5097291602623,80.434654092811,24.449567621246,2015,7,30,15
中山市,Zhongshan,2015-08-02,3,30.48867432,73.0610806812052,4.99643542879372,2015,8,31,16
中山市,Zhongshan,2015-08-09,1,28.9571084999806,84.8818700679625,120.922074016771,2015,8,32,16
中山市,Zhongshan,2015-08-16,0,30.0053613637469,82.7824500412099,38.878047690134,2015,8,33,17
中山市,Zhongshan,2015-08-23,0,29.3753728418798,78.529677526684,47.5226089367858,2015,8,34,17
中山市,Zhongshan,2015-08-30,0,27.6322224338641,87.5579319426748,91.5095956135961,2015,8,35,18
中山市,Zhongshan,2015-09-06,0,28.6842070254107,79.3677769650206,26.8043914511982,2015,9,36,18
中山市,Zhongshan,2015-09-13,1,28.2265597101397,77.6116782904856,8.46595210238992,2015,9,37,19
中山市,Zhongshan,2015-09-20,0,28.5965506486804,82.9130673807323,40.0029905385026,2015,9,38,19
中山市,Zhongshan,2015-09-27,1,28.5613400319091,73.8111051756228,18.782331083456,2015,9,39,20
中山市,Zhongshan,2015-10-04,3,25.9621718916126,84.4701169048284,112.958079243538,2015,10,40,20
中山市,Zhongshan,2015-10-11,1,23.7416724527988,65.4817812070035,7.96559286194076,2015,10,41,21
中山市,Zhongshan,2015-10-18,0,25.1618938112496,62.2421635910383,0.544176815647887,2015,10,42,21
中山市,Zhongshan,2015-10-25,0,26.0040646041199,80.8577141257063,6.32766082256013,2015,10,43,22
中山市,Zhongshan,2015-11-01,0,23.353446723558,72.3127782537736,1.2103124871666,2015,11,44,22
中山市,Zhongshan,2015-11-08,0,23.8360087493986,82.5672369117795,11.3536194964752,2015,11,45,23
中山市,Zhongshan,2015-11-15,1,25.4937658093273,83.8091352556491,6.57271327014771,2015,11,46,23
中山市,Zhongshan,2015-11-22,1,20.8239636660434,65.521654867953,0.807385266428371,2015,11,47,24
中山市,Zhongshan,2015-11-29,2,18.9817658230192,76.6987448745087,11.764312807658,2015,11,48,24
中山市,Zhongshan,2015-12-06,1,16.2311136034768,80.8494444391237,88.7390257118974,2015,12,49,25
中山市,Zhongshan,2015-12-13,0,15.4864125503381,60.2954438551858,1.76595494024125,2015,12,50,25
中山市,Zhongshan,2015-12-20,1,18.1483500122814,80.2360762931097,8.15527763681603,2015,12,51,26
中山市,Zhongshan,2015-12-27,0,16.1321478434602,75.702999029597,8.47031836670074,2015,12,52,26
中山市,Zhongshan,2016-01-03,0,19.3158729925308,84.4395684988053,36.2974820146125,2016,1,53,1
中山市,Zhongshan,2016-01-10,0,15.6302762091652,83.7166790490503,61.0840416184456,2016,1,1,1
中山市,Zhongshan,2016-01-17,0,13.3707295054626,82.1912403976726,23.0945248205639,2016,1,2,2
中山市,Zhongshan,2016-01-24,0,10.8068521685643,70.8027261047284,97.4925543219731,2016,1,3,2
中山市,Zhongshan,2016-01-31,0,11.9341146437482,73.1535697513868,13.36203012,2016,1,4,3
中山市,Zhongshan,2016-02-07,0,17.1907692349009,66.7973635467317,3.82312725027198,2016,2,5,3
中山市,Zhongshan,2016-02-14,2,13.6601865446481,68.2706442837244,15.6903022888839,2016,2,6,4
中山市,Zhongshan,2016-02-21,4,14.2577013562568,81.1778578903861,7.15997917336654,2016,2,7,4
中山市,Zhongshan,2016-02-28,0,17.8148459055697,69.776399448675,1.87669464522744,2016,2,8,5
中山市,Zhongshan,2016-03-06,1,17.0522243856087,87.2810317937384,42.4184666015121,2016,3,9,5
中山市,Zhongshan,2016-03-13,1,17.5593268045026,90.1230558296032,17.5198609396549,2016,3,10,6
中山市,Zhongshan,2016-03-20,0,18.4541969359453,81.1662676295244,90.0294825388695,2016,3,11,6
中山市,Zhongshan,2016-03-27,0,20.042091132173,72.4083653255425,2.42947755147553,2016,3,12,7
中山市,Zhongshan,2016-04-03,0,24.5910269247021,91.1849861716754,23.1414886600491,2016,4,13,7
中山市,Zhongshan,2016-04-10,0,24.4478540693577,91.6935847208309,66.4245782489693,2016,4,14,8
中山市,Zhongshan,2016-04-17,0,24.0900833139136,88.2129285370517,54.3813771018506,2016,4,15,8
中山市,Zhongshan,2016-04-24,0,25.7487510426284,84.468827060084,97.02654729,2016,4,16,9
中山市,Zhongshan,2016-05-01,0,27.0651356221538,88.140298227492,30.0350999163804,2016,5,17,9
中山市,Zhongshan,2016-05-08,0,26.9304075907243,85.069498437768,28.7967603631394,2016,5,18,10
中山市,Zhongshan,2016-05-15,0,25.6981121538961,80.8802346644013,70.7357713879874,2016,5,19,10
中山市,Zhongshan,2016-05-22,0,28.1055082679268,81.3296378982992,29.8119538823052,2016,5,20,11
中山市,Zhongshan,2016-05-29,0,29.9790534033415,85.2799470065527,36.7074959756954,2016,5,21,11
中山市,Zhongshan,2016-06-05,0,27.4917953180884,89.158768391951,146.149403311328,2016,6,22,12
中山市,Zhongshan,2016-06-12,1,29.2499582819837,87.8013422479827,88.9130399568413,2016,6,23,12
中山市,Zhongshan,2016-06-19,0,30.5036688524872,79.0599593745669,8.98663360632172,2016,6,24,13
中山市,Zhongshan,2016-06-26,0,29.6323714226907,84.2240776010888,63.4347916144573,2016,6,25,13
中山市,Zhongshan,2016-07-03,1,29.9212901504003,83.2689085427319,54.3344809600357,2016,7,26,14
中山市,Zhongshan,2016-07-10,0,28.9321702704519,87.58326914,96.1351757500533,2016,7,27,14
中山市,Zhongshan,2016-07-17,0,30.5073767542177,79.6908753709628,8.74141948345717,2016,7,28,15
中山市,Zhongshan,2016-07-24,0,30.5409454297496,77.2895686438113,14.1557521403542,2016,7,29,15
中山市,Zhongshan,2016-07-31,0,29.022231638638,83.9699698032926,223.487526805869,2016,7,30,16
中山市,Zhongshan,2016-08-07,1,29.421042266635,85.2828370820235,66.0732305361527,2016,8,31,16
中山市,Zhongshan,2016-08-14,1,28.0955596231063,88.9432208271174,120.693144526694,2016,8,32,17
中山市,Zhongshan,2016-08-21,0,29.8130924424687,81.9890037049085,53.4484632903462,2016,8,33,17
中山市,Zhongshan,2016-08-28,0,28.1481941338925,84.1165954067999,57.4267293036332,2016,8,34,18
中山市,Zhongshan,2016-09-04,0,27.6446467957236,89.230869581556,169.971775872926,2016,9,35,18
中山市,Zhongshan,2016-09-11,2,28.990376981133,76.5503533592172,17.5694354321052,2016,9,36,19
中山市,Zhongshan,2016-09-18,0,27.9921065655668,73.3088267982418,5.45928011022032,2016,9,37,19
中山市,Zhongshan,2016-09-25,0,27.3076689420203,77.0940940581301,19.1928883274437,2016,9,38,20
中山市,Zhongshan,2016-10-02,0,28.1622997286114,78.9712908593605,7.03313465633011,2016,10,39,20
中山市,Zhongshan,2016-10-09,2,25.1511410933786,73.0618072603629,10.4071751581333,2016,10,40,21
中山市,Zhongshan,2016-10-16,0,26.7599265093863,82.7397530102862,132.430388199849,2016,10,41,21
中山市,Zhongshan,2016-10-23,0,27.3428220540396,84.0177678549018,14.9533341332676,2016,10,42,22
中山市,Zhongshan,2016-10-30,0,22.2197936338477,69.9065994630607,0.144095983717346,2016,10,43,22
中山市,Zhongshan,2016-11-06,1,20.2703091515308,82.3068524412921,17.0989781081379,2016,11,44,23
中山市,Zhongshan,2016-11-13,0,24.9703016905038,82.9488425166875,8.32800047525674,2016,11,45,23
中山市,Zhongshan,2016-11-20,0,19.4137083176091,84.3371124865225,65.7820382142103,2016,11,46,24
中山市,Zhongshan,2016-11-27,0,17.4762077170707,67.108297394315,0.358011055194855,2016,11,47,24
中山市,Zhongshan,2016-12-04,0,19.4174142961574,56.5397232215945,0.0641856069362642,2016,12,48,25
中山市,Zhongshan,2016-12-11,0,18.2953926491772,67.2541372330724,0.113299320357132,2016,12,49,25
中山市,Zhongshan,2016-12-18,0,20.0029672342204,70.8489595880307,4.90782010161285,2016,12,50,26
中山市,Zhongshan,2016-12-25,0,16.2099582961139,60.932060089536,0.0373275104804995,2016,12,51,26
中山市,Zhongshan,2017-01-01,0,20.097334013266,76.7243535459538,0.292192915972137,2017,1,52,1
中山市,Zhongshan,2017-01-08,0,17.4466472098898,78.7005146958573,10.0657571058201,2017,1,1,1
中山市,Zhongshan,2017-01-15,0,15.6653813448549,78.2207741869967,10.5356147867817,2017,1,2,2
中山市,Zhongshan,2017-01-22,0,16.4889215039971,62.3661170853754,0.305846617097473,2017,1,3,2
中山市,Zhongshan,2017-01-29,0,18.1406848426369,78.2696791013536,17.9927820280888,2017,1,4,3
中山市,Zhongshan,2017-02-05,0,15.6357577509581,67.2196420345493,8.80445395905379,2017,2,5,3
中山市,Zhongshan,2017-02-12,0,16.8859138257863,61.2899660854749,0.0089421784587861,2017,2,6,4
中山市,Zhongshan,2017-02-19,0,16.924439246822,85.4795791518805,7.42391977139359,2017,2,7,4
中山市,Zhongshan,2017-02-26,0,17.5831395593856,61.9732248229251,3.087140688,2017,2,8,5
中山市,Zhongshan,2017-03-05,0,18.6177846565363,83.49222346,14.7650117784531,2017,3,9,5
中山市,Zhongshan,2017-03-12,0,19.7180910686032,85.1050216301128,12.3370097057591,2017,3,10,6
中山市,Zhongshan,2017-03-19,0,21.5920065725952,88.1965202110628,21.3650282615101,2017,3,11,6
中山市,Zhongshan,2017-03-26,0,20.083300625123,73.5045863268438,21.8113640678452,2017,3,12,7
中山市,Zhongshan,2017-04-02,0,22.675177518656,75.8266473783399,3.05845044339829,2017,4,13,7
中山市,Zhongshan,2017-04-09,0,23.3221797461877,84.4995236641496,32.5450907649403,2017,4,14,8
中山市,Zhongshan,2017-04-16,0,25.5543123788691,82.2689571458574,30.9127080849972,2017,4,15,8
中山市,Zhongshan,2017-04-23,0,22.3482828915689,82.6011763992937,57.0112443818772,2017,4,16,9
中山市,Zhongshan,2017-04-30,0,26.238493099796,81.8384891006992,24.0663613014714,2017,4,17,9
中山市,Zhongshan,2017-05-07,0,26.5699536016342,84.3856542603237,55.7398965538705,2017,5,18,10
中山市,Zhongshan,2017-05-14,0,25.5575601673475,81.1493482995606,61.1161756140136,2017,5,19,10
中山市,Zhongshan,2017-05-21,0,26.1070183318367,81.2090388150897,23.2919397941673,2017,5,20,11
中山市,Zhongshan,2017-05-28,0,28.9731868363009,80.1891000801322,9.92812855521969,2017,5,21,11
中山市,Zhongshan,2017-06-04,1,29.9087496584109,82.9708317875779,43.4241972218438,2017,6,22,12
中山市,Zhongshan,2017-06-11,1,28.5721951257499,88.2312260875629,144.870658011508,2017,6,23,12
中山市,Zhongshan,2017-06-18,0,28.029482045279,88.8547101912332,91.0887716638503,2017,6,24,13
中山市,Zhongshan,2017-06-25,0,30.0492759611837,80.6115288255627,14.7034458132343,2017,6,25,13
中山市,Zhongshan,2017-07-02,0,27.5360440598638,89.2040902278451,101.271279240879,2017,7,26,14
中山市,Zhongshan,2017-07-09,0,29.2798678111158,81.9009695180423,30.7174014277989,2017,7,27,14
中山市,Zhongshan,2017-07-16,0,27.7652911680722,87.8580623038283,94.4472111892419,2017,7,28,15
中山市,Zhongshan,2017-07-23,1,29.5757746124089,81.6936407641345,48.8837562249436,2017,7,29,15
中山市,Zhongshan,2017-07-30,1,30.0694050341911,83.4948754035584,80.5259454969548,2017,7,30,16
中山市,Zhongshan,2017-08-06,0,30.8152588469625,81.5750396027318,10.1469103908119,2017,8,31,16
中山市,Zhongshan,2017-08-13,0,30.3196037867824,78.139476978515,12.1226329470669,2017,8,32,17
中山市,Zhongshan,2017-08-20,1,29.6002187226674,80.9441282075497,98.8569771306336,2017,8,33,17
中山市,Zhongshan,2017-08-27,0,28.2580415132699,82.8815082677353,122.005664091013,2017,8,34,18
中山市,Zhongshan,2017-09-03,1,28.352021220643,87.7941533868482,128.05925863201,2017,9,35,18
中山市,Zhongshan,2017-09-10,0,29.4336821444269,77.2820378307444,22.6562300554829,2017,9,36,19
中山市,Zhongshan,2017-09-17,2,29.4990197072878,80.2733483923739,32.9129297338928,2017,9,37,19
中山市,Zhongshan,2017-09-24,2,29.5497949225618,82.958179027904,22.4690454138142,2017,9,38,20
中山市,Zhongshan,2017-10-01,4,28.6485483323611,83.2717684994751,31.2415375093213,2017,10,39,20
中山市,Zhongshan,2017-10-08,5,27.95904679,73.3804224386168,8.43004640763665,2017,10,40,21
中山市,Zhongshan,2017-10-15,4,23.4341259178726,77.1098231378438,76.5983275257347,2017,10,41,21
中山市,Zhongshan,2017-10-22,6,23.0379017261663,59.3264382268583,0.0,2017,10,42,22
中山市,Zhongshan,2017-10-29,1,21.9999230772794,50.1946803756791,0.700401936490249,2017,10,43,22
中山市,Zhongshan,2017-11-05,1,22.7564976366684,71.6883503359706,16.3064796866173,2017,11,44,23
中山市,Zhongshan,2017-11-12,1,23.2662161421476,85.6473145984832,21.7650626935387,2017,11,45,23
中山市,Zhongshan,2017-11-19,2,16.2274281163169,72.8932869149593,0.346131541168595,2017,11,46,24
中山市,Zhongshan,2017-11-26,0,20.266986249651,75.5676200732303,5.54286524764709,2017,11,47,24
中山市,Zhongshan,2017-12-03,1,17.4261503848962,61.8119436722322,0.0228682176597597,2017,12,48,25
中山市,Zhongshan,2017-12-10,0,16.7669360067566,63.0899473385941,1.82633738633728,2017,12,49,25
中山市,Zhongshan,2017-12-17,0,13.7646142242467,45.5782293560575,0.00512123019104,2017,12,50,26
中山市,Zhongshan,2017-12-24,1,18.266524614737,59.3234448690651,1.57037094007187,2017,12,51,26
中山市,Zhongshan,2017-12-31,0,17.8951424925144,70.0300401802703,12.3659947040211,2017,12,52,27
中山市,Zhongshan,2018-01-07,0,12.5295540178098,58.0191763530397,33.4188516486366,2018,1,1,1
中山市,Zhongshan,2018-01-14,0,17.1588471294323,67.0615599774482,0.693332378335568,2018,1,2,1
中山市,Zhongshan,2018-01-21,0,18.034523295825,78.8033710896401,2.71195919429551,2018,1,3,2
中山市,Zhongshan,2018-01-28,0,9.01270394155008,71.6717248577187,17.7988487766266,2018,1,4,2
中山市,Zhongshan,2018-02-04,0,12.0148344565107,52.0457127030821,0.141414182799149,2018,2,5,3
中山市,Zhongshan,2018-02-11,0,16.8456190134323,64.2055447356423,0.100094849127197,2018,2,6,3
中山市,Zhongshan,2018-02-18,0,18.4764059539821,85.1593509438087,7.75994303125686,2018,2,7,4
中山市,Zhongshan,2018-02-25,0,20.9423249089613,83.3955912985953,7.11030316486054,2018,2,8,4
中山市,Zhongshan,2018-03-04,0,19.3022570553378,76.7100520392779,9.89685033050806,2018,3,9,5
中山市,Zhongshan,2018-03-11,0,20.7399691385062,78.8332487241881,3.96892605682833,2018,3,10,5
中山市,Zhongshan,2018-03-18,0,20.1565891822169,70.9177101884257,8.11204533474886,2018,3,11,6
中山市,Zhongshan,2018-03-25,0,22.8302450802401,75.0860340479033,5.40555847205812,2018,3,12,6
中山市,Zhongshan,2018-04-01,0,22.6964847206288,71.7620767261903,2.70284483488274,2018,4,13,7
中山市,Zhongshan,2018-04-08,0,23.4180610798518,75.1154155240584,7.63535605807154,2018,4,14,7
中山市,Zhongshan,2018-04-15,0,21.4302800321758,80.5278711776194,25.3802811120259,2018,4,15,8
中山市,Zhongshan,2018-04-22,0,24.5865429032079,85.5567825390358,20.5910440533741,2018,4,16,8
中山市,Zhongshan,2018-04-29,0,26.4704347659461,84.5152324279185,39.4133763157262,2018,4,17,9
中山市,Zhongshan,2018-05-06,0,26.0368728324244,88.0125108255547,96.8551014355447,2018,5,18,9
中山市,Zhongshan,2018-05-13,0,29.0913287405002,80.40856907,8.34865646335413,2018,5,19,10
中山市,Zhongshan,2018-05-20,0,30.3755204772672,74.1994679329554,5.53128709465523,2018,5,20,10
中山市,Zhongshan,2018-05-27,0,30.1326418291319,75.8269770834139,14.7652492823807,2018,5,21,11
中山市,Zhongshan,2018-06-03,1,27.9020098498435,86.6913948363871,242.901594747931,2018,6,22,11
中山市,Zhongshan,2018-06-10,0,28.1323556390655,79.0256967065732,75.500300214043,2018,6,23,12
中山市,Zhongshan,2018-06-17,0,29.2535259680119,85.4682512409885,68.1234322016551,2018,6,24,12
中山市,Zhongshan,2018-06-24,0,29.2374365473012,84.1286971588259,38.5083365414216,2018,6,25,13
中山市,Zhongshan,2018-07-01,1,29.9720386412083,85.2266590258206,29.0224284437176,2018,7,26,13
中山市,Zhongshan,2018-07-08,5,28.7610692132291,85.0380858787313,71.2174294435668,2018,7,27,14
中山市,Zhongshan,2018-07-15,0,28.8934360370779,84.0970025008331,58.6171521917999,2018,7,28,14
中山市,Zhongshan,2018-07-22,0,28.6469724508656,85.6531368592333,68.1969776843739,2018,7,29,15
中山市,Zhongshan,2018-07-29,2,29.4450256383411,83.700413810416,40.2156591791802,2018,7,30,15
中山市,Zhongshan,2018-08-05,3,28.9734816249999,85.2302959916051,95.3588001384711,2018,8,31,16
中山市,Zhongshan,2018-08-12,3,28.1174976219552,88.6029596712338,78.4408862813984,2018,8,32,16
中山市,Zhongshan,2018-08-19,13,28.8565489651437,85.1935911379176,64.6467773273517,2018,8,33,17
中山市,Zhongshan,2018-08-26,18,27.1155748826714,89.0877045543618,145.220702018666,2018,8,34,17
中山市,Zhongshan,2018-09-02,19,28.4352550118307,84.5351878201108,59.0053066060979,2018,9,35,18
中山市,Zhongshan,2018-09-09,19,28.4135599583739,74.4296948186248,9.97857275405312,2018,9,36,18
中山市,Zhongshan,2018-09-16,20,28.5362872981731,81.0111648324953,171.071390031694,2018,9,37,19
中山市,Zhongshan,2018-09-23,28,27.3477200730713,79.6853395191586,27.3329171343064,2018,9,38,19
中山市,Zhongshan,2018-09-30,33,25.7961831743244,54.264257881451,0.0316457974769589,2018,9,39,20
中山市,Zhongshan,2018-10-07,31,24.2535153671617,74.8290188443315,10.0334469230674,2018,10,40,20
中山市,Zhongshan,2018-10-14,33,23.560157294701,84.8553334406458,60.3999396521218,2018,10,41,21
中山市,Zhongshan,2018-10-21,24,24.9218789220123,77.9711384624637,6.76511977620051,2018,10,42,21
中山市,Zhongshan,2018-10-28,29,22.5158830641042,51.7338207516021,3.47427236792792,2018,10,43,22
中山市,Zhongshan,2018-11-04,11,23.6405153799379,78.4554508043224,2.37815842778434,2018,11,44,22
中山市,Zhongshan,2018-11-11,7,23.721230932185,81.9300161594108,6.68900991976511,2018,11,45,23
中山市,Zhongshan,2018-11-18,4,21.013586276545,76.4922237628532,8.35580650523838,2018,11,46,23
中山市,Zhongshan,2018-11-25,6,20.1923779600865,76.5612095829131,40.2127041588905,2018,11,47,24
