city_en,year,month,cases,tem,rhu,pre,index_norm_city,beta_formula,risk_monthly
Huizhou,2011,3,0,17.091384549729725,64.12408064721262,17.275138758411327,0.8396660478409237,0.1014639738965515,0.08519585395995204
Huizhou,2011,4,0,23.06558340308297,71.05257868016088,129.66264074005113,0.8396660478409237,0.10181540976053141,0.08549094272292962
Huizhou,2011,5,0,25.13012187345296,82.10653289118662,188.23426783685636,0.8396660478409237,0.10243155002272857,0.08600829478180437
Huizhou,2011,6,0,28.037646409368577,84.85763551998852,284.813857869681,0.8396660478409237,0.10341380649498262,0.0868330621918281
Huizhou,2011,7,0,28.6010933051215,84.05259675999808,255.51531862917847,0.8396660478409237,0.10334501769511811,0.08677530257211015
Huizhou,2011,8,0,28.6026985909585,81.08578165558318,115.9891573665235,0.8396660478409237,0.10243395367225253,0.08601031304470055
Huizhou,2011,9,0,27.678417368539822,72.40083924738462,83.6942854478073,0.8396660478409237,0.10198405376158455,0.08563254736478598
Huizhou,2011,10,0,23.72591574757488,72.04785186402265,137.12130050765532,0.8396660478409237,0.10190214821385853,0.08556377405723063
Huizhou,2011,11,0,20.01812265911275,73.62736889259452,119.82724224627056,0.8396660478409237,0.10156202011012315,0.08527818003660752
Huizhou,2011,12,0,14.603265312040826,51.64316291289418,1.9435645687294083,0.8396660478409237,0.10153741068238194,0.08525751633567642
Huizhou,2012,1,0,12.191228758265252,77.283833456582,73.84358124025316,0.8396660478409237,0.09984139985693931,0.0838334336287816
Huizhou,2012,2,0,14.734160425754226,82.40835423184686,96.33442895765238,0.8396660478409237,0.09977056787684124,0.0837739584199919
Huizhou,2012,3,0,18.5102624795292,78.25669256501766,69.4648036667741,0.8396660478409237,0.10085666671820104,0.08468591874168109
Huizhou,2012,4,0,23.807443914779174,86.66609544849128,437.0841764184163,0.8396660478409237,0.10282313243022659,0.08633709323431227
Huizhou,2012,5,0,26.748099758386925,84.63157274378383,220.90182913616096,0.8396660478409237,0.10289831026636867,0.08640021751087093
Huizhou,2012,6,0,27.82738682108605,86.94723889511262,307.2800523993864,0.8396660478409237,0.10358678810131561,0.0869783089735669
Huizhou,2012,7,0,28.55307926564882,84.58276195510969,269.3674436679265,0.8396660478409237,0.10342543123296029,0.086842823089623
Huizhou,2012,8,0,28.533973150465822,83.38534624426406,153.4628985036086,0.8396660478409237,0.10271903906109958,0.08624968956645095
Huizhou,2012,9,0,26.49628904921636,74.16167054195697,76.11062267572368,0.8396660478409237,0.1019496544672279,0.08560366344524502
Huizhou,2012,10,0,23.828867870571475,67.47722483907636,55.0345647329901,0.8396660478409237,0.10164468129866504,0.08534758783010032
Huizhou,2012,11,0,19.95920731372675,77.82179258813032,156.12042618321388,0.8396660478409237,0.10154880110814156,0.08526708048945723
Huizhou,2012,12,0,14.373291933466486,72.76048385541468,59.78146003326397,0.8396660478409237,0.10073040803733696,0.08457990361411434
Huizhou,2013,1,0,15.285698495026026,67.60592549054712,4.412451601184905,0.8396660478409237,0.10114391693951255,0.08492711299975116
Huizhou,2013,2,0,17.926284336380903,75.98418054008617,23.905611221503975,0.8396660478409237,0.10069848215380238,0.08455309653366302
Huizhou,2013,3,0,20.21353589730908,77.49789561569584,254.31970377494684,0.8396660478409237,0.10172355206766251,0.0854138129369946
Huizhou,2013,4,0,21.0059724440389,83.7186217344606,166.862328719739,0.8396660478409237,0.10151282943088413,0.08523687629338028
Huizhou,2013,5,0,26.2057425991591,90.89111201736188,345.604962233085,0.8396660478409237,0.1035708943311693,0.08696496351440285
Huizhou,2013,6,0,27.84357102899984,86.09755158379417,335.1039681227856,0.8396660478409237,0.10361160965263083,0.08699915078746102
Huizhou,2013,7,0,27.458894726600874,88.66900595554574,279.8458491032216,0.8396660478409237,0.10345655488901104,0.08686895656689349
Huizhou,2013,8,0,27.97981494441195,87.98248304218714,343.84808785686323,0.8396660478409237,0.10380987054961277,0.08716562373127125
Huizhou,2013,9,0,26.70477123328218,79.02501704233501,235.1925747195812,0.8396660478409237,0.1026981029573826,0.08623211023098573
Huizhou,2013,10,0,23.9036850363715,60.48793249944512,3.9589989948463193,0.8396660478409237,0.10132500109014839,0.08507916321284217
Huizhou,2013,11,0,19.6950523955596,62.24503096490648,46.61993235509874,0.8396660478409237,0.10148439825763222,0.08521300360250038
Huizhou,2013,12,0,12.96586848830754,54.71918041320724,117.17416156501756,0.8396660478409237,0.10082474900646202,0.08465911852280907
Huizhou,2014,1,0,14.37262392815075,57.544951471600825,1.721061258850087,0.8396660478409237,0.10160875330548529,0.08531742031406023
Huizhou,2014,2,0,13.889169959151769,74.14959358315465,49.08546665084821,0.8396660478409237,0.10045825886226971,0.08435138919186246
Huizhou,2014,3,0,18.431691781634974,80.0916551983957,198.60574457908572,0.8396660478409237,0.10133188294933229,0.08508494167634492
Huizhou,2014,4,0,23.406900350469275,82.76259050130675,112.99871538637422,0.8396660478409237,0.10162840205346567,0.08533391870062193
Huizhou,2014,5,0,25.3744096019476,91.1283705721833,418.0034336685064,0.8396660478409237,0.103591364860224,0.08698215192263142
Huizhou,2014,6,0,28.52579396950538,85.56531482811333,254.49379804597808,0.8396660478409237,0.10340925768387155,0.08682924270958009
Huizhou,2014,7,0,29.20305793827645,84.1548430880051,160.9095349456895,0.8396660478409237,0.10287537248045567,0.08638095743082713
Huizhou,2014,8,0,28.372947050152085,84.5404500612259,234.0509908205882,0.8396660478409237,0.10323480811688907,0.08668276333112435
Huizhou,2014,9,8,27.8063476771814,81.03261163966998,101.60511697689049,0.8396660478409237,0.10223080772584633,0.08583973829074676
Huizhou,2014,10,26,24.997083307802495,60.82720956562157,1.37848513366697,0.8396660478409237,0.1012764287447809,0.6803070293085848
Huizhou,2014,11,3,19.85274400006898,70.0068436123739,47.56916525274255,0.8396660478409237,0.10145911236059182,2.4194463217687643
Huizhou,2014,12,0,13.549877181407323,51.17476927725488,23.44389583467479,0.8396660478409237,0.10143242656862698,0.9198291391897723
Huizhou,2015,1,0,14.697402276300323,64.76398703922462,55.25038851371762,0.8396660478409237,0.10131429954285025,0.08507017748691657
Huizhou,2015,2,0,17.08869730489885,70.43592703468033,32.31383992551175,0.8396660478409237,0.10116201668362988,0.08494231074036108
Huizhou,2015,3,0,20.149306978161626,80.96147688246057,47.58781241172766,0.8396660478409237,0.10066197165600062,0.08452243990826912
Huizhou,2015,4,0,22.589415493958622,75.01224810705855,104.64356967395736,1.638699353756093,0.10176481192097374,0.16676193153001
Huizhou,2015,5,0,26.5100431515856,89.70281162906807,574.1628866646361,1.9501904750346477,0.10346666504257536,0.20177970464963083
Huizhou,2015,6,0,29.3543724115439,83.97647727550202,122.13048027473415,2.5460818078092324,0.10256712947973651,0.26114430244757114
Huizhou,2015,7,0,28.11636071601045,84.258378839417,347.7077843528311,1.598070234578369,0.10350299873185016,0.16540506146297243
Huizhou,2015,8,1,28.24654360102864,84.72225430983084,308.9192524184025,1.7605867112892624,0.10350933774184946,0.18223716452265226
Huizhou,2015,9,0,27.45802685101617,81.43364168484668,100.1716443124769,2.3158489248861245,0.10217075441952171,0.2366120317772536
Huizhou,2015,10,2,24.524368999457675,73.6897172662062,50.35131773097966,1.9366450201433854,0.10169559227590481,0.19694826235166318
Huizhou,2015,11,0,22.02791834466464,70.7575035187202,33.120605963666506,1.2594990717613859,0.10152388427895029,0.2557384760218965
Huizhou,2015,12,0,15.3976711537676,73.26660919553832,119.54932436553884,1.2594990717613859,0.10098515440880428,0.1271907082395692
Huizhou,2016,1,0,12.744662104530486,77.63451761079193,267.270015904045,1.2594990717613859,0.10026983590545385,0.1262897652485856
Huizhou,2016,2,0,14.514453713200847,69.0265594944236,34.49734374734876,1.2594990717613859,0.10102565028422326,0.12724171275706958
Huizhou,2016,3,0,17.05313160972735,81.60191935067185,179.30972245178148,1.2594990717613859,0.10089030990580498,0.12707125167607994
Huizhou,2016,4,0,23.906475236192524,88.58088066431719,362.4196359529862,1.2594990717613859,0.10296529077919775,0.12968468816004075
Huizhou,2016,5,0,26.6709491412802,85.05883881992779,342.0788209684184,1.2594990717613859,0.10331472550137699,0.1301248008682667
Huizhou,2016,6,0,28.362192279715376,87.99073495999785,351.1548217714184,1.2594990717613859,0.10391012224349866,0.13087470251229869
Huizhou,2016,7,0,28.89942171179064,85.26193328179102,324.7297820971301,1.2594990717613859,0.10370483319953869,0.13061614115198833
Huizhou,2016,8,0,27.94417005596068,87.74436147945156,341.86249027627923,1.2594990717613859,0.10377888103701471,0.13070940433455533
Huizhou,2016,9,1,27.2629041434146,81.34149511221797,140.74034694843294,1.2594990717613859,0.10245213603368487,0.12903837023439732
Huizhou,2016,10,0,24.69275985929808,81.0156338195962,255.0073231717105,1.2594990717613859,0.1025715942069475,0.12918882769273593
Huizhou,2016,11,0,19.3097076701084,80.31079988619899,120.24239331066148,1.2594990717613859,0.10113420346578048,0.12737843538847765
Huizhou,2016,12,0,17.0348400710721,67.12318537375702,10.530959886150365,1.2594990717613859,0.10131611921962096,0.1276075581115785
Huizhou,2017,1,0,16.522712535212218,72.58787369084851,33.35081868360503,1.2594990717613859,0.10092468723934704,0.1271145498957658
Huizhou,2017,2,0,15.865851893747951,63.72697383070648,30.72846689231872,1.2594990717613859,0.10143023613277255,0.12775128825776522
Huizhou,2017,3,0,18.61844246928595,80.27151190106065,95.5149803966876,1.2594990717613859,0.10085154620517446,0.12702242883111775
Huizhou,2017,4,1,22.9673424277198,81.76574524959918,207.101935959701,1.2594990717613859,0.10215957400556326,0.12866988863154552
Huizhou,2017,5,0,25.78604824822725,84.54787258603012,235.3794919525868,1.2594990717613859,0.10280254465825572,0.1294797095717815
Huizhou,2017,6,1,27.96971416318,89.34904775027906,398.4920256477734,1.2594990717613859,0.10405187231644666,0.13105323659759882
Huizhou,2017,7,0,28.25958841538084,86.80291185140338,327.2358888251072,1.2594990717613859,0.10372701915078646,0.13064408433699104
Huizhou,2017,8,1,29.1118512892259,83.84744419136905,131.6475590970229,1.2594990717613859,0.10262058136571305,0.12925052697372935
Huizhou,2017,9,0,28.419511913415825,84.9684957795413,173.7771757519151,1.2594990717613859,0.10286414869807817,0.12955729980275463
Huizhou,2017,10,8,24.1709591021958,67.49456601373274,60.04316312457976,1.2594990717613859,0.10165639745482354,0.12803613823295676
Huizhou,2017,11,1,20.103775464266825,73.83142839973418,31.2709098439598,1.2594990717613859,0.10120958897086782,1.0197870668972753
Huizhou,2017,12,0,16.161502553704942,56.1883831162457,26.462686756657828,1.2594990717613859,0.10145752520665836,0.4344712399913783
Huizhou,2018,1,0,13.025322280192796,68.46146906528955,90.5024125795743,1.2594990717613859,0.10095574170627805,0.12715366296803943
Huizhou,2018,2,0,16.41558155303965,67.85000656610487,13.706313081302588,1.2594990717613859,0.10123509146677444,0.1275055037320814
Huizhou,2018,3,0,20.228749886636148,70.41297505763502,46.84848269602418,1.2594990717613859,0.10146940892975474,0.12780062635920258
Huizhou,2018,4,0,23.38462923897148,76.69468382480747,88.04374612611691,1.2594990717613859,0.10173329468602456,0.12813299022427546
Huizhou,2018,5,0,28.3004935647365,78.87835142701407,100.97990625125816,1.2594990717613859,0.10228250475060517,0.12882471979081675
Huizhou,2018,6,0,27.619915866521524,86.23860798316542,359.75541721105407,1.2594990717613859,0.10362450043704077,0.13051496211219019
Huizhou,2018,7,0,28.57127454726532,85.57503042615265,220.9929334211064,1.2594990717613859,0.10322818489063662,0.13001580304936955
Huizhou,2018,8,0,27.609135072935075,88.92469670248055,360.8378999411387,1.2594990717613859,0.1038497602652303,0.1307986766567
Huizhou,2018,9,0,26.87589739188444,78.08344768410863,198.17014567708907,1.2594990717613859,0.1025772358064262,0.1291959332820426
Huizhou,2018,10,0,22.6528582072045,73.48024477590297,87.59716470338812,1.2594990717613859,0.10172558629231028,0.12812328150954755
Huizhou,2018,11,1,21.1788894486139,76.44378659390925,48.40812534858714,1.2594990717613859,0.10124896263828453,0.1275229744597226
Huizhou,2018,12,1,15.48100101188136,75.57811019857179,20.56399493413914,1.2594990717613859,0.10036323956991954,0.12640740707727924
Huizhou,2019,1,1,16.287389921331553,67.97881984847193,6.526195438671118,1.2594990717613859,0.1011970216897899,0.16569482134829938
Huizhou,2019,2,0,18.932598995905074,81.88657505128788,71.36546570232348,1.2594990717613859,0.10054150800711752,0.1646215168109908
Huizhou,2019,3,0,19.82826049608936,82.92795749264255,228.0024321030413,1.2594990717613859,0.10160982357831158,0.12797747847872162
Huizhou,2019,4,0,23.885341686190976,87.01263469566618,204.2636241094005,1.2594990717613859,0.10221004651799363,0.12873345871410105
Huizhou,2019,5,1,25.2651719596984,89.27611147355948,275.3157001225276,1.2594990717613859,0.10294821157878031,0.12966317692296855
Huizhou,2019,6,5,28.19859600983844,88.333836252723,397.626008456477,1.2594990717613859,0.10399905067536469,0.13098670778968716
Huizhou,2019,7,8,28.56555664207255,88.14265127527253,298.71373101791266,1.2594990717613859,0.10376251965270175,0.6926506250868621
Huizhou,2019,8,13,28.905473459923574,85.56554975820335,278.9985077853387,1.2594990717613859,0.10358536831221582,1.2394239147543225
Huizhou,2019,9,24,27.583411925245123,74.64717677452036,106.94033293376916,1.2594990717613859,0.10216313553463427,1.9815853653612094
Huizhou,2019,10,49,25.2044386639453,65.17505509136404,17.646406144866884,1.2594990717613859,0.10149829438054356,3.566652510858672
Huizhou,2019,11,14,20.71598945855255,58.4099774898997,0.0894989630317693,1.2594990717613859,0.10141594469330333,7.178610797009701
Huizhou,2019,12,3,17.1779051898025,59.86762867892226,16.16662009010327,1.2594990717613859,0.10152705654596914,3.6699618008276076
Jiangmen,2005,1,0,14.48348305775736,69.63229728218957,18.627298221391182,0.7413304036906411,0.10092382727507396,0.07481790161583511
Jiangmen,2005,2,0,15.360164526341524,79.35444926240108,52.65142673343657,0.7413304036906411,0.10003304540420004,0.07415753793189984
Jiangmen,2005,3,0,18.538657219651448,78.70326576157495,93.19634079601248,0.7413304036906411,0.10097045390216089,0.0748524673521162
Jiangmen,2005,4,0,23.522994564173278,81.61138789156537,131.3481430828856,0.7413304036906411,0.10184568244069875,0.07550130087791204
Jiangmen,2005,5,0,27.9118324389943,84.17453643362381,396.1513827914374,0.7413304036906411,0.10344373374633477,0.07668598489743754
Jiangmen,2005,6,0,28.027902397606425,86.3393108769604,431.1984068111234,0.7413304036906411,0.10371798386172293,0.07688929484619045
Jiangmen,2005,7,0,29.77013951039322,78.8278475462865,164.00458863487268,0.7413304036906411,0.10277264588923501,0.0761884870654219
Jiangmen,2005,8,0,28.314359210321427,84.2518332926423,274.6942048366547,0.7413304036906411,0.10338478764236378,0.07664228635838474
Jiangmen,2005,9,0,28.207052363449478,80.23946791998864,164.7188604471964,0.7413304036906411,0.10268874982361986,0.07612629236123136
Jiangmen,2005,10,0,25.15813420999486,66.764848549355,7.759144294204711,0.7413304036906411,0.10152256448370768,0.07526176371241615
Jiangmen,2005,11,0,21.772582740165525,69.2084377324378,13.851919019355842,0.7413304036906411,0.1014783187312026,0.07522896299084997
Jiangmen,2005,12,0,15.12015715019265,45.25821535138515,4.642842156906108,0.7413304036906411,0.1010542992416427,0.07491462445148184
Jiangmen,2006,1,0,16.4746670215833,70.1315355507265,19.842098892746,0.7413304036906411,0.10108384447413406,0.07493652723061178
Jiangmen,2006,2,0,17.07855456489365,70.05786916687858,53.38971552097313,0.7413304036906411,0.10124625355868663,0.07505692602282617
Jiangmen,2006,3,0,19.6725365887694,83.77317758557555,91.2905127684784,0.7413304036906411,0.10064034978013013,0.07460775113007119
Jiangmen,2006,4,0,24.76258518694466,83.47009202845068,239.96441212369817,0.7413304036906411,0.10261920052786128,0.07607473335373025
Jiangmen,2006,5,0,25.9387071873988,80.8714752802972,332.2211967645658,0.7413304036906411,0.10279235703632844,0.07620309953805388
Jiangmen,2006,6,0,28.5284382852336,83.77820209692685,249.6306288297845,0.7413304036906411,0.10329337451289339,0.07657451902621183
Jiangmen,2006,7,0,29.381954378622744,82.8995040760783,367.1725453468862,0.7413304036906411,0.10353432957317227,0.07675314633831967
Jiangmen,2006,8,0,29.17414135338468,82.43735215531403,139.9274651411396,0.7413304036906411,0.10269204587327622,0.0761287358230537
Jiangmen,2006,9,0,26.33473956677205,77.35438984222222,162.05731913337735,0.7413304036906411,0.10237786225242096,0.07589582195257208
Jiangmen,2006,10,0,25.80574497792988,69.8358351804828,58.8021614055822,0.7413304036906411,0.10175675304912524,0.07543537481615688
Jiangmen,2006,11,0,21.7240989194997,73.5276600920739,66.31839219455729,0.7413304036906411,0.10155835322772769,0.0752882949964681
Jiangmen,2006,12,0,16.6384359993707,59.14957629399808,16.840751482887313,0.7413304036906411,0.10152913867646296,0.07526663736138536
Jiangmen,2007,1,0,14.410146108872723,55.46781873208758,12.54042847702026,0.7413304036906411,0.10156948313827355,0.07529654593754609
Jiangmen,2007,2,0,20.175511723723176,80.89014961484659,50.36603993663783,0.7413304036906411,0.10070039538666146,0.07465226476380091
Jiangmen,2007,3,0,19.785630348802776,82.956752586392,59.64458601642615,0.7413304036906411,0.10046239900958075,0.07447583081350276
Jiangmen,2007,4,0,22.08388394061972,79.14746512938503,197.39041672515825,0.7413304036906411,0.10198393253288958,0.07560378987456613
Jiangmen,2007,5,0,27.560604061003023,79.77802662742238,229.1119356052777,0.7413304036906411,0.10283977312121007,0.0762382505234006
Jiangmen,2007,6,0,28.67980529605573,84.73465793630375,320.1373605257029,0.7413304036906411,0.10360850442284278,0.07680813440956961
Jiangmen,2007,7,0,30.18445092749012,78.38601405882669,103.84773362155936,0.7413304036906411,0.1024444131295183,0.07594515814115661
Jiangmen,2007,8,0,28.447204455586025,83.65354033258723,245.0296711460687,0.7413304036906411,0.1032546705386459,0.07654582659335851
Jiangmen,2007,9,0,27.928377942820624,74.62475434126125,131.35524156604765,0.7413304036906411,0.10227091332522821,0.075816537461202
Jiangmen,2007,10,0,24.190437335801576,63.29139879273785,65.45049814064014,0.7413304036906411,0.10143107166106595,0.07519393730127237
Jiangmen,2007,11,0,19.70664759075285,53.76690978531658,4.126696249046358,0.7413304036906411,0.10122495714787341,0.07504113834600085
Jiangmen,2007,12,0,17.37843220496954,61.16962113859636,9.33959833732601,0.7413304036906411,0.10153281383865187,0.07526936187085449
Jiangmen,2008,1,0,13.295860371146873,74.95795232595182,65.15126385776486,0.7413304036906411,0.1003307059831145,0.07437820276902929
Jiangmen,2008,2,0,12.496966765948248,62.04566517366267,21.90005872466214,0.7413304036906411,0.10136262650815688,0.07514319682843561
Jiangmen,2008,3,0,20.34231830685598,75.3698343907314,74.826057117977,0.7413304036906411,0.10137146439038573,0.0751497486192361
Jiangmen,2008,4,0,24.73040446028715,81.24958735847635,174.2109413253396,0.7413304036906411,0.10229767580587543,0.07583637730178396
Jiangmen,2008,5,0,25.995318792880624,81.2383132480971,204.1524613554572,0.7413304036906411,0.10262218894136232,0.07607694875551738
Jiangmen,2008,6,0,27.567901019133103,85.94882751458948,633.1179911024359,0.7413304036906411,0.10248530909233772,0.07597547556178284
Jiangmen,2008,7,0,28.923415429811275,81.61350342032202,218.08868741735415,0.7413304036906411,0.10308853421580126,0.07642266468607642
Jiangmen,2008,8,0,28.58137948222128,82.18701650216835,397.3108606507488,0.7413304036906411,0.10326057732191332,0.07655020547138267
Jiangmen,2008,9,0,28.3606235020502,74.95053725418047,134.0091736860656,0.7413304036906411,0.1023226822351175,0.07585491532806884
Jiangmen,2008,10,0,26.076301225078325,74.8489862196552,79.67244034564969,0.7413304036906411,0.10194806223925447,0.07557719813530511
Jiangmen,2008,11,0,19.47371713776828,53.64471688526668,36.01520908012384,0.7413304036906411,0.10105549592493358,0.07491551158918895
Jiangmen,2008,12,0,15.909657615134575,49.75497499456563,7.913194050025922,0.7413304036906411,0.10128877983810086,0.07508845204671177
Jiangmen,2009,1,0,13.646820005647175,54.624722088277,3.829526796607954,0.7413304036906411,0.1016320162164688,0.0753429036096486
Jiangmen,2009,2,0,21.459984309985376,77.73408089677756,9.700280464706422,0.7413304036906411,0.10086841682183892,0.0747768241621697
Jiangmen,2009,3,0,19.3577146324952,80.46418417964908,168.3705859022519,0.7413304036906411,0.10138282074047753,0.07515816742683411
Jiangmen,2009,4,0,23.0938713447563,76.81946107998837,122.72804106739052,0.7413304036906411,0.10186959801700257,0.07551903022174784
Jiangmen,2009,5,0,26.30996699846128,79.02181610753898,308.4546472567939,0.7413304036906411,0.10267162006369111,0.07611359354938825
Jiangmen,2009,6,0,28.5471142937931,84.26146134170948,299.3677932027813,0.7413304036906411,0.10349703661700362,0.07672549993606835
Jiangmen,2009,7,0,29.5179888159008,80.76743042947648,257.02538976120053,0.7413304036906411,0.10321649338695299,0.07651752471008225
Jiangmen,2009,8,0,29.63422125785548,79.98781109203408,240.08794851519025,0.7413304036906411,0.10311620068884005,0.07644317468370296
Jiangmen,2009,9,0,28.664215649942125,76.71886870124148,182.7156790551383,0.7413304036906411,0.10260720642052477,0.07606584175729657
Jiangmen,2009,10,0,25.56396101530295,66.13232346341653,39.484475903930594,0.7413304036906411,0.10156715332070204,0.07529481877294528
Jiangmen,2009,11,0,18.43032504176906,63.3457258045252,28.916360512161308,0.7413304036906411,0.10150833812477167,0.07525121728000307
Jiangmen,2009,12,0,16.022128502186476,74.90233871479153,62.97570905040725,0.7413304036906411,0.10076756748788374,0.07470206148471677
Jiangmen,2010,1,0,16.490394613420783,80.54015909395562,58.05325056640612,0.7413304036906411,0.10012684507169911,0.07422707447727298
Jiangmen,2010,2,0,18.79974840743228,84.5190551475931,89.80633246017469,0.7413304036906411,0.10034321425216625,0.07438747552917489
Jiangmen,2010,3,0,18.966969656393623,75.89534648135297,39.73477825893385,0.7413304036906411,0.10095687944252213,0.07484240419247232
Jiangmen,2010,4,0,21.460246421180123,84.79176665525205,178.5313807255171,0.7413304036906411,0.10161898240965851,0.0753332412523843
Jiangmen,2010,5,0,26.388346682353564,84.6304834495206,379.4475609290311,0.7413304036906411,0.1032332056218736,0.07652991399794251
Jiangmen,2010,6,0,28.319102558852023,85.16694911513888,286.8061722157671,0.7413304036906411,0.1034891961196577,0.07671968753700577
Jiangmen,2010,7,0,29.6144595935154,81.75068448911719,203.60212819545777,0.7413304036906411,0.10311597101972128,0.07644300442300242
Jiangmen,2010,8,1,28.92302167733108,81.4885643739046,306.4793336222221,0.7413304036906411,0.10329026257732518,0.07657221205376079
Jiangmen,2010,9,0,28.035646398639926,82.79071674409695,407.4162582916648,0.7413304036906411,0.10324437596024154,0.07653819490939417
Jiangmen,2010,10,0,23.24958226605568,65.99390893139166,74.2488355795287,0.7413304036906411,0.10159622972289031,0.07531637399391738
Jiangmen,2010,11,0,20.6837472878767,60.1324997514276,0.4294402849960302,0.7413304036906411,0.10147239261328861,0.07522456977946447
Jiangmen,2010,12,0,15.943443279626925,59.35946213704703,22.7203370959472,0.7413304036906411,0.10151877319916411,0.07525895311791496
Jiangmen,2011,1,0,11.551707729128704,60.69810649364258,12.87253816797256,0.7413304036906411,0.10141350137838229,0.07518091191651753
Jiangmen,2011,2,0,16.08357770812,76.0792390154006,35.26803060316078,0.7413304036906411,0.10048873931160571,0.07449535768023625
Jiangmen,2011,3,0,17.2739100062183,67.58230481416994,20.322291955718853,0.7413304036906411,0.10132643995018162,0.07511637063280364
Jiangmen,2011,4,0,23.9584691825948,72.89507231404232,65.37347394306177,0.7413304036906411,0.10174005585366233,0.07542299667750386
Jiangmen,2011,5,0,26.34176238746376,79.39813214868718,170.3278079345705,0.7413304036906411,0.10247533294125286,0.07596807993767182
Jiangmen,2011,6,0,28.969462836327,82.34371449590388,281.2422078709418,0.7413304036906411,0.10334865805650278,0.07661550239791323
Jiangmen,2011,7,0,29.3336610741532,81.63068535205863,312.4544632434838,0.7413304036906411,0.10336484173341685,0.07662749984965314
Jiangmen,2011,8,0,29.354118862667423,78.46327993694875,131.2429511895051,0.7413304036906411,0.10255236949894533,0.07602518948008494
Jiangmen,2011,9,0,27.6069914544618,76.06038451859325,144.8334497862262,0.7413304036906411,0.10237143199243927,0.07589105500534402
Jiangmen,2011,10,0,24.18556726557424,71.28245355879882,118.64874335039164,0.7413304036906411,0.1018772794584427,0.07552472470783159
Jiangmen,2011,11,0,21.1023107169584,69.31417317706128,69.26446323860168,0.7413304036906411,0.10159927664752212,0.0753186327717847
Jiangmen,2011,12,0,15.50478190815085,48.100265556826926,0.8808247969436708,0.7413304036906411,0.10127557595703002,0.07507866360822725
Jiangmen,2012,1,0,12.941132839725071,77.97166330862846,63.80045898281087,0.7413304036906411,0.09983296560334866,0.07400921269236435
Jiangmen,2012,2,0,15.42616029132075,81.98859608423174,80.18368523086548,0.7413304036906411,0.09986671984064747,0.07403423573472735
Jiangmen,2012,3,1,19.119452911446523,80.1062646073257,57.24191195070075,0.7413304036906411,0.10066824683713244,0.07462843206660048
Jiangmen,2012,4,0,25.05560222094994,85.7294971619226,441.8818214787094,0.7413304036906411,0.102995752175982,0.07635388253904196
Jiangmen,2012,5,0,27.624941308267147,83.05859782268877,236.7699406193161,0.7413304036906411,0.10306515000661354,0.07640532926083929
Jiangmen,2012,6,0,28.49007396791735,83.99363663258544,308.75457741409247,0.7413304036906411,0.10348595088974963,0.07671728174940795
Jiangmen,2012,7,0,29.2204860879629,81.79614426555138,267.24576415643673,0.7413304036906411,0.10330001833363835,0.07657944429252674
Jiangmen,2012,8,0,29.019387052291474,81.14607060227775,169.44320843541522,0.7413304036906411,0.10283843711529012,0.07623726010159262
Jiangmen,2012,9,0,26.903787368671,73.09870792465026,117.22680048767062,0.7413304036906411,0.10209393385887833,0.07568533720196788
Jiangmen,2012,10,1,24.305953811868022,69.01765130802715,110.9039055055232,0.7413304036906411,0.10176993916600402,0.07544515008550574
Jiangmen,2012,11,2,20.542779029049,80.0052134452925,113.0416437815052,0.7413304036906411,0.10132698647899889,0.07511677579123238
Jiangmen,2012,12,0,15.33209830847954,73.46536212839881,47.57115492755892,0.7413304036906411,0.10074537707990085,0.1717769054394001
Jiangmen,2013,1,0,15.8690265344236,71.31364008955092,6.824140038414012,0.7413304036906411,0.10085464854025956,0.07476661731642835
Jiangmen,2013,2,0,18.345301554932725,79.9497304017125,23.586122386093137,0.7413304036906411,0.10025531070653586,0.07432230995820688
Jiangmen,2013,3,0,20.99497700490118,79.86823736964334,290.3401522422907,0.7413304036906411,0.10192243630880848,0.07555820085394264
Jiangmen,2013,4,0,22.0545953256404,82.94498722043019,149.5595051818083,0.7413304036906411,0.10164956653766433,0.07535591419634538
Jiangmen,2013,5,0,27.296912339663372,87.0943888669092,293.6333931237027,0.7413304036906411,0.10343550457640678,0.07667988436357279
Jiangmen,2013,6,1,28.65732153115652,83.00034426953582,272.517423951073,0.7413304036906411,0.10333898500986285,0.07660833147434273
Jiangmen,2013,7,0,28.12688001206135,85.77985089580993,280.4500041701526,0.7413304036906411,0.10346925874389432,0.07670490735418256
Jiangmen,2013,8,4,28.654428865123776,84.8276926389932,331.0672135600717,0.7413304036906411,0.10363360301447636,0.0768267407586374
Jiangmen,2013,9,45,27.50795687422368,76.27569035804979,229.2224085679631,0.7413304036906411,0.1025452751562871,0.30407972091271274
Jiangmen,2013,10,146,24.783738414420377,60.2149924754837,11.87770683624266,0.7413304036906411,0.10124374488030191,3.4675440613629123
Jiangmen,2013,11,43,20.24775149259315,64.27749973834395,76.42138365550258,0.7413304036906411,0.10149810641077282,12.001359335793751
Jiangmen,2013,12,0,13.90708822305346,52.45988383380184,113.37845709670998,0.7413304036906411,0.10066688495974986,6.477660270004591
Jiangmen,2014,1,0,14.9743116626369,60.045594265140224,3.160304927520742,0.7413304036906411,0.10155202267685347,0.9711584653695646
Jiangmen,2014,2,0,14.300832913206918,77.2342056724527,51.2434154106317,0.7413304036906411,0.10012973936703892,0.07422922010640563
